Index,Vehicle_ID,Frame_ID,Global_X,Global_Y,Global_Time_New
364,10009,743,6451206.131034848,1873204.2790953694,70400
365,10009,744,6451206.217978502,1873205.1371349022,70500
366,10009,745,6451206.304922154,1873205.8621253395,70600
367,10009,746,6451206.391865807,1873206.4352898097,70700
368,10009,747,6451206.47880946,1873206.841783654,70800
369,10009,748,6451206.565753113,1873207.0710788956,70900
370,10009,749,6451206.652696765,1873207.117236908,71000
371,10009,750,6451206.739640418,1873206.979062223,71100
372,10009,751,6451206.826584071,1873206.6601334924,71200
373,10009,752,6451206.913527723,1873206.168710803,71300
374,10009,753,6451207.000471376,1873205.5175217437,71400
375,10009,754,6451207.087415029,1873204.7234317695,71500
376,10009,755,6451207.174358682,1873203.8070073938,71600
377,10009,756,6451207.261302334,1873202.7919835262,71700
378,10009,757,6451207.348245988,1873201.7046487518,71800
379,10009,758,6451207.43518964,1873200.5731644703,71900
380,10009,759,6451207.522133293,1873199.4268355297,72000
381,10009,760,6451207.609076946,1873198.2953512482,72100
382,10009,761,6451207.6960205985,1873197.2080164738,72200
383,10009,762,6451207.782964251,1873196.1929926062,72300
384,10009,763,6451207.8699079035,1873195.2765682305,72400
385,10009,764,6451207.956851557,1873194.4824782563,72500
386,10009,765,6451208.043795209,1873193.831289197,72600
387,10009,766,6451208.130738862,1873193.3398665076,72700
388,10009,767,6451208.217682515,1873193.020937777,72800
389,10009,768,6451208.304626168,1873192.882763092,72900
390,10009,769,6451208.39156982,1873192.9289211044,73000
391,10009,770,6451208.478513474,1873193.158216346,73100
392,10009,771,6451208.565457126,1873193.5647101903,73200
393,10009,772,6451208.652400779,1873194.1378746605,73300
394,10009,773,6451208.739344431,1873194.8628650978,73400
395,10009,774,6451208.8262880845,1873195.7209046306,73500
396,10009,775,6451208.913231737,1873196.6897704857,73600
397,10009,776,6451209.000175389,1873197.7443695464,73700
398,10009,777,6451209.087119043,1873198.8573882512,73800
399,10009,778,6451209.174062695,1873200.0,73900
400,10010,739,6451438.028295672,1873200.0,70000
401,10010,740,6451438.171967519,1873202.0651923944,70100
402,10010,741,6451438.315639367,1873204.0768973907,70200
403,10010,742,6451438.459311216,1873205.9830128858,70300
404,10010,743,6451438.602983064,1873207.7341714902,70400
405,10010,744,6451438.746654912,1873209.2850191153,70500
406,10010,745,6451438.89032676,1873210.5953896227,70600
407,10010,746,6451439.033998609,1873211.6313451042,70700
408,10010,747,6451439.1776704565,1873212.3660548574,70800
409,10010,748,6451439.321342304,1873212.7804902853,70900
410,10010,749,6451439.465014153,1873212.863917728,71000
411,10010,750,6451439.608686001,1873212.6141764587,71100
412,10010,751,6451439.752357849,1873212.037734645,71200
413,10010,752,6451439.896029697,1873211.1495218272,71300
414,10010,753,6451440.039701546,1873209.9725422505,71400
415,10010,754,6451440.1833733935,1873208.537279068,71500
416,10010,755,6451440.327045241,1873206.8809048422,71600
417,10010,756,6451440.47071709,1873205.046318795,71700
418,10010,757,6451440.614388938,1873203.081035742,71800
419,10010,758,6451440.758060786,1873201.0359554817,71900
420,10010,759,6451440.901732634,1873198.9640445183,72000
421,10010,760,6451441.045404483,1873196.918964258,72100
422,10010,761,6451441.1890763305,1873194.953681205,72200
423,10010,762,6451441.332748178,1873193.1190951578,72300
424,10010,763,6451441.476420027,1873191.462720932,72400
425,10010,764,6451441.620091875,1873190.0274577495,72500
426,10010,765,6451441.763763723,1873188.8504781728,72600
427,10010,766,6451441.907435572,1873187.962265355,72700
428,10010,767,6451442.05110742,1873187.3858235413,72800
429,10010,768,6451442.194779268,1873187.136082272,72900
430,10010,769,6451442.338451115,1873187.2195097147,73000
431,10010,770,6451442.482122964,1873187.6339451426,73100
432,10010,771,6451442.625794812,1873188.3686548958,73200
433,10010,772,6451442.76946666,1873189.4046103773,73300
434,10010,773,6451442.913138509,1873190.7149808847,73400
435,10010,774,6451443.056810357,1873192.2658285098,73500
436,10010,775,6451443.200482205,1873194.0169871142,73600
437,10010,776,6451443.344154052,1873195.9231026093,73700
438,10010,777,6451443.487825901,1873197.9348076056,73800
439,10010,778,6451443.631497749,1873200.0,73900
440,10011,739,6451284.570596562,1873200.0,70000
441,10011,740,6451284.84632356,1873202.027458843,70100
442,10011,741,6451285.122050559,1873204.0024075669,70200
443,10011,742,6451285.397777557,1873205.873696037,70300
444,10011,743,6451285.673504556,1873207.5928588654,70400
445,10011,744,6451285.949231555,1873209.1153706375,70500
446,10011,745,6451286.224958553,1873210.4017990981,70600
447,10011,746,6451286.500685551,1873211.4188264257,70700
448,10011,747,6451286.77641255,1873212.140112147,70800
449,10011,748,6451287.052139549,1873212.5469753407,70900
450,10011,749,6451287.327866547,1873212.6288784638,71000
451,10011,750,6451287.603593546,1873212.383700268,71100
452,10011,751,6451287.879320544,1873211.8177907404,71200
453,10011,752,6451288.155047542,1873210.94580664,71300
454,10011,753,6451288.430774542,1873209.7903318973,71400
455,10011,754,6451288.70650154,1873208.3812927012,71500
456,10011,755,6451288.982228538,1873206.7551824264,71600
457,10011,756,6451289.257955537,1873204.9541164753,71700
458,10011,757,6451289.533682535,1873203.0247415097,71800
459,10011,758,6451289.809409534,1873201.0170273278,71900
460,10011,759,6451290.085136533,1873198.9829726722,72000
461,10011,760,6451290.360863531,1873196.9752584903,72100
462,10011,761,6451290.636590529,1873195.0458835247,72200
463,10011,762,6451290.912317528,1873193.2448175736,72300
464,10011,763,6451291.188044527,1873191.6187072988,72400
465,10011,764,6451291.463771525,1873190.2096681027,72500
466,10011,765,6451291.739498524,1873189.05419336,72600
467,10011,766,6451292.015225522,1873188.1822092596,72700
468,10011,767,6451292.29095252,1873187.616299732,72800
469,10011,768,6451292.56667952,1873187.3711215362,72900
470,10011,769,6451292.842406518,1873187.4530246593,73000
471,10011,770,6451293.118133516,1873187.859887853,73100
472,10011,771,6451293.393860515,1873188.5811735743,73200
473,10011,772,6451293.669587513,1873189.5982009019,73300
474,10011,773,6451293.945314512,1873190.8846293625,73400
475,10011,774,6451294.221041511,1873192.4071411346,73500
476,10011,775,6451294.496768509,1873194.126303963,73600
477,10011,776,6451294.772495507,1873195.9975924331,73700
478,10011,777,6451295.048222506,1873197.972541157,73800
479,10011,778,6451295.323949505,1873200.0,73900
480,10012,739,6451182.098174178,1873200.0,70000
481,10012,740,6451182.397094748,1873201.9537169863,70100
482,10012,741,6451182.696015318,1873203.8568337287,70200
483,10012,742,6451182.994935888,1873205.6600605038,70300
484,10012,743,6451183.293856458,1873207.3166946846,70400
485,10012,744,6451183.592777028,1873208.7838303165,70500
486,10012,745,6451183.891697598,1873210.023469357,70600
487,10012,746,6451184.190618168,1873211.0035058064,70700
488,10012,747,6451184.489538738,1873211.6985572353,70800
489,10012,748,6451184.7884593075,1873212.0906221766,70900
490,10012,749,6451185.087379877,1873212.1695463546,71000
491,10012,750,6451185.386300447,1873211.9332856743,71100
492,10012,751,6451185.685221017,1873211.3879591634,71200
493,10012,752,6451185.984141587,1873210.547690492,71300
494,10012,753,6451186.283062157,1873209.4342421773,71400
495,10012,754,6451186.581982727,1873208.0764519456,71500
496,10012,755,6451186.880903297,1873206.509485851,71600
497,10012,756,6451187.179823867,1873204.773927492,71700
498,10012,757,6451187.478744438,1873202.9147269188,71800
499,10012,758,6451187.777665008,1873200.9800364494,71900
500,10012,759,6451188.076585578,1873199.0199635506,72000
501,10012,760,6451188.375506148,1873197.0852730812,72100
502,10012,761,6451188.674426718,1873195.226072508,72200
503,10012,762,6451188.973347288,1873193.490514149,72300
504,10012,763,6451189.272267858,1873191.9235480544,72400
505,10012,764,6451189.5711884275,1873190.5657578227,72500
506,10012,765,6451189.870108997,1873189.452309508,72600
507,10012,766,6451190.169029567,1873188.6120408366,72700
508,10012,767,6451190.467950137,1873188.0667143257,72800
509,10012,768,6451190.766870707,1873187.8304536454,72900
510,10012,769,6451191.065791277,1873187.9093778234,73000
511,10012,770,6451191.364711847,1873188.3014427647,73100
512,10012,771,6451191.663632417,1873188.9964941936,73200
513,10012,772,6451191.962552987,1873189.976530643,73300
514,10012,773,6451192.261473557,1873191.2161696835,73400
515,10012,774,6451192.560394127,1873192.6833053154,73500
516,10012,775,6451192.859314698,1873194.3399394962,73600
517,10012,776,6451193.158235268,1873196.1431662713,73700
518,10012,777,6451193.457155838,1873198.0462830137,73800
519,10012,778,6451193.756076408,1873200.0,73900
520,10013,739,6451316.003359553,1873200.0,70000
